element,opponent_team_name,total_points,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded
123,Fulham,1,5,3,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0.00,0.00,0.00,0.00
123,Man Utd,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
123,Man City,1,7,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.00,0.00,0.00,0.00
124,Nott'm Forest,1,1,21,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,3,0,0.00,0.00,0.00,0.00
124,Aston Villa,3,2,68,0,0,1,0,0,0,0,0,0,0,0,8,3,4,2,9,1,0.03,0.00,0.03,0.88
124,Sunderland,3,3,70,0,0,1,0,0,0,0,0,0,0,0,9,2,3,0,5,1,0.00,0.01,0.01,0.48
124,Chelsea,6,4,90,0,1,0,2,0,0,0,0,0,0,1,23,3,3,3,9,1,0.00,0.03,0.03,1.25
124,Fulham,2,5,73,0,0,0,3,0,0,0,0,0,0,0,8,1,2,0,3,1,0.00,0.01,0.01,1.01
124,Man Utd,6,6,80,0,1,0,1,0,0,0,0,0,0,1,31,3,4,1,8,1,0.00,0.27,0.27,1.81
124,Man City,1,7,73,0,0,0,1,0,0,0,1,0,0,0,8,1,3,0,4,1,0.00,0.02,0.02,0.83
125,Nott'm Forest,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
125,Aston Villa,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
125,Sunderland,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
125,Chelsea,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
125,Fulham,1,5,16,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.00,0.00,0.00,0.00
125,Man Utd,1,6,9,0,0,0,0,0,0,0,0,0,0,0,5,0,1,1,2,0,0.00,0.02,0.02,0.27
125,Man City,1,7,16,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,0.10,0.00,0.10,0.00
126,Nott'm Forest,2,1,68,0,0,0,3,0,0,0,0,0,0,0,10,2,1,2,5,1,0.13,0.03,0.16,1.86
126,Aston Villa,1,2,11,0,0,0,0,0,0,0,0,0,0,0,5,1,1,1,3,0,0.00,0.01,0.01,0.24
126,Sunderland,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
126,Chelsea,2,4,72,0,0,0,1,0,0,0,0,0,0,0,17,4,3,3,10,1,0.00,0.06,0.06,0.77
126,Fulham,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
126,Man Utd,6,6,1,1,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0.09,0.00,0.09,0.12
126,Man City,1,7,22,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0.00,0.00,0.00,0.00
127,Nott'm Forest,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
127,Aston Villa,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
127,Sunderland,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
127,Chelsea,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
127,Fulham,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
127,Man Utd,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
127,Man City,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
128,Nott'm Forest,4,1,21,0,1,0,0,0,0,0,0,0,0,0,9,0,1,0,1,0,0.00,0.00,0.00,0.00
128,Aston Villa,1,2,21,0,0,0,0,0,0,0,0,0,0,0,6,2,2,0,4,0,0.00,0.00,0.00,0.31
128,Sunderland,4,3,19,0,1,0,2,0,0,0,0,0,0,0,16,0,0,1,1,0,0.00,0.36,0.36,1.06
128,Chelsea,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
128,Fulham,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
128,Man Utd,1,6,9,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,1,0,0.00,0.00,0.00,0.27
128,Man City,1,7,17,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,2,0,0.00,0.00,0.00,0.00
129,Nott'm Forest,2,1,90,0,0,0,3,0,0,0,0,0,0,0,10,0,9,0,9,1,0.08,0.01,0.09,1.86
129,Aston Villa,5,2,78,0,0,1,0,0,0,0,0,0,0,0,15,6,4,5,15,1,0.03,0.01,0.04,0.95
129,Sunderland,2,3,90,0,0,0,2,0,0,0,0,0,0,0,13,1,4,2,7,1,0.01,0.01,0.02,1.54
129,Chelsea,3,4,90,0,0,0,2,0,0,0,1,0,0,0,11,3,7,2,12,1,0.00,0.11,0.11,1.25
129,Fulham,2,5,90,0,0,0,3,0,0,0,0,0,0,0,13,2,3,2,7,1,0.00,0.01,0.01,1.01
129,Man Utd,7,6,90,0,1,0,1,0,0,0,0,0,0,0,26,4,7,1,12,1,0.09,0.02,0.11,2.08
129,Man City,2,7,72,0,0,0,1,0,0,0,0,0,0,0,7,1,6,2,9,1,0.02,0.01,0.03,0.83
130,Nott'm Forest,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
130,Aston Villa,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
130,Sunderland,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
130,Chelsea,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
130,Fulham,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
130,Man Utd,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
130,Man City,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
131,Nott'm Forest,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
131,Aston Villa,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
131,Sunderland,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
131,Chelsea,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
131,Fulham,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
131,Man Utd,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
131,Man City,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
132,Nott'm Forest,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
132,Aston Villa,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
132,Sunderland,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
132,Chelsea,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
132,Fulham,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
132,Man Utd,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
132,Man City,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
133,Nott'm Forest,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
133,Aston Villa,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
133,Sunderland,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
133,Chelsea,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
133,Fulham,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
133,Man Utd,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
133,Man City,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
134,Nott'm Forest,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
134,Aston Villa,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
134,Sunderland,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
134,Chelsea,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
134,Fulham,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
134,Man Utd,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
134,Man City,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
135,Nott'm Forest,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
135,Aston Villa,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
135,Sunderland,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
135,Wolves,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
135,Bournemouth,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
135,Arsenal,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
135,Nott'm Forest,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
136,Nott'm Forest,6,1,90,1,0,0,3,0,0,0,0,0,0,0,17,1,0,1,2,1,0.91,0.01,0.92,1.86
136,Aston Villa,2,2,90,0,0,1,0,0,0,0,0,0,0,0,4,3,3,2,8,1,0.22,0.01,0.23,1.19
136,Sunderland,6,3,90,1,0,0,2,0,0,0,1,0,0,1,29,5,0,0,5,1,0.12,0.10,0.22,1.54
136,Chelsea,1,4,71,0,0,0,1,0,0,0,1,0,0,0,7,3,1,0,4,1,0.00,0.03,0.03,0.77
136,Fulham,2,5,64,0,0,0,3,0,0,0,0,0,0,0,5,1,2,1,4,1,0.10,0.01,0.11,1.01
136,Man Utd,13,6,89,2,0,0,1,0,0,0,0,0,0,3,62,2,0,3,5,1,0.70,0.00,0.70,1.96
136,Man City,2,7,67,0,0,0,1,0,0,0,0,0,0,0,7,1,0,2,3,1,0.67,0.00,0.67,0.83
137,Nott'm Forest,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
137,Aston Villa,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
137,Sunderland,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
137,Chelsea,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
137,Fulham,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
137,Man Utd,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
137,Man City,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
138,Fulham,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
138,Everton,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
138,Man City,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
138,Bournemouth,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
138,Spurs,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
138,Chelsea,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
138,Wolves,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
139,Fulham,2,1,90,0,0,0,1,0,0,0,0,0,1,0,9,1,6,0,0,1,0.00,0.00,0.00,0.76
139,Everton,1,2,90,0,0,0,2,0,0,0,0,0,1,0,5,0,14,0,0,1,0.00,0.00,0.00,1.60
139,Man City,2,3,90,0,0,0,1,0,0,0,0,0,2,0,11,0,10,0,0,1,0.00,0.00,0.00,1.82
139,Bournemouth,2,4,90,0,0,0,2,0,0,0,0,0,3,0,15,1,13,0,0,1,0.00,0.01,0.01,1.45
139,Spurs,1,5,90,0,0,0,2,0,0,0,0,0,2,0,6,1,7,0,0,1,0.00,0.00,0.00,1.22
139,Chelsea,2,6,90,0,0,0,1,0,0,0,0,0,2,0,8,1,8,0,0,1,0.00,0.00,0.00,1.81
139,Wolves,1,7,90,0,0,0,1,1,0,0,0,0,3,0,12,0,14,0,0,1,0.00,0.00,0.00,0.56
140,Fulham,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
140,Everton,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
140,Man City,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
140,Bournemouth,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
140,Spurs,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
140,Chelsea,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
140,Wolves,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
141,Fulham,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
141,Everton,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
141,Man City,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
141,Bournemouth,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
141,Spurs,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
141,Chelsea,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
141,Wolves,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
142,Fulham,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
142,Everton,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
142,Man City,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
142,Bournemouth,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
142,Spurs,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
142,Chelsea,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
142,Wolves,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
143,Fulham,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
143,Everton,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
143,Man City,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
143,Bournemouth,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
143,Spurs,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
143,Chelsea,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
143,Wolves,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
144,Fulham,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
144,Everton,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
144,Man City,1,3,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.00,0.00,0.00,0.06
144,Bournemouth,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
144,Spurs,1,5,15,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,3,0,0.00,0.00,0.00,0.07
144,Chelsea,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
144,Wolves,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
145,Fulham,2,1,90,0,0,0,1,0,0,0,0,0,0,0,8,4,3,2,6,1,0.00,0.09,0.09,0.76
145,Everton,0,2,66,0,0,0,2,0,0,0,1,0,0,0,2,4,2,1,5,1,0.00,0.02,0.02,1.20
145,Man City,2,3,90,0,0,0,1,0,0,0,0,0,0,0,12,2,8,1,3,1,0.00,0.36,0.36,1.82
145,Bournemouth,1,4,23,0,0,0,1,0,0,0,0,0,0,0,2,0,2,2,2,1,0.00,0.00,0.00,0.06
145,Spurs,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
145,Chelsea,8,6,5,1,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0.64,0.00,0.64,0.41
145,Wolves,1,7,20,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0.04,0.07,0.11,0.05
146,Fulham,2,1,90,0,0,0,1,0,0,0,0,0,0,0,16,7,5,1,8,1,0.09,0.00,0.09,0.76
146,Everton,1,2,90,0,0,0,2,0,0,0,0,0,0,0,11,6,6,2,8,1,0.00,0.00,0.00,1.60
146,Man City,5,3,90,0,1,0,1,0,0,0,0,0,0,0,16,3,3,0,3,1,0.09,0.01,0.10,1.82
146,Bournemouth,2,4,90,0,0,0,2,0,0,0,1,0,0,0,4,11,2,0,11,1,0.00,0.01,0.01,1.45
146,Spurs,3,5,90,0,0,0,2,0,0,0,0,0,0,0,10,10,4,2,12,1,0.03,0.00,0.03,1.22
146,Chelsea,1,6,90,0,0,0,1,0,0,0,1,0,0,0,8,7,2,1,8,1,0.06,0.01,0.07,1.81
146,Wolves,1,7,90,0,0,0,1,0,0,0,1,0,0,0,8,2,3,2,4,1,0.06,0.01,0.07,0.56
147,Fulham,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
147,Everton,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
147,Man City,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
147,Bournemouth,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
147,Spurs,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
147,Chelsea,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
147,Wolves,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
148,Fulham,0,1,21,0,0,0,1,0,0,0,1,0,0,0,-5,1,0,0,1,0,0.00,0.00,0.00,0.24
148,Everton,0,2,23,0,0,0,0,0,0,0,1,0,0,0,-1,1,2,0,1,0,0.00,0.00,0.00,0.40
148,Man City,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
148,Bournemouth,4,4,66,0,0,0,1,0,0,0,0,0,0,0,13,8,4,2,10,0,0.00,0.04,0.04,1.39
148,Spurs,1,5,84,0,0,0,2,0,0,0,0,0,0,0,9,1,5,4,5,1,0.07,0.01,0.08,1.21
148,Chelsea,2,6,90,0,0,0,1,0,0,0,0,0,0,0,9,5,4,2,7,1,0.00,0.13,0.13,1.81
148,Wolves,2,7,90,0,0,0,1,0,0,0,0,0,0,0,13,2,4,1,3,1,0.11,0.06,0.17,0.56
149,Fulham,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
149,Everton,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
149,Man City,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
149,Spurs,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
149,Crystal Palace,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
149,Everton,1,6,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.00,0.00,0.00,0.00
149,Arsenal,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
150,Fulham,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
150,Everton,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
150,Man City,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
150,Bournemouth,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
150,Spurs,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
150,Chelsea,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
150,Wolves,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
151,Fulham,2,1,90,0,0,0,1,0,0,0,0,0,0,0,15,7,4,1,8,1,0.00,0.13,0.13,0.76
151,Everton,1,2,90,0,0,0,2,0,0,0,0,0,0,0,5,6,3,0,6,1,0.01,0.01,0.02,1.60
151,Man City,1,3,90,0,0,0,1,0,0,0,1,0,0,0,4,4,5,1,5,1,0.29,0.00,0.29,1.82
151,Bournemouth,3,4,90,0,0,0,2,0,0,0,0,0,0,0,5,10,2,0,10,1,0.00,0.02,0.02,1.45
151,Spurs,1,5,90,0,0,0,2,1,0,0,0,0,0,0,5,11,1,1,12,1,0.00,0.00,0.00,1.22
151,Chelsea,3,6,90,0,0,0,1,0,0,0,1,0,0,0,12,11,4,4,15,1,0.03,0.03,0.06,1.81
151,Wolves,11,7,90,1,0,0,1,0,0,0,0,0,0,3,25,3,2,1,4,1,0.13,0.02,0.14,0.56
152,Fulham,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
152,Everton,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
152,Man City,1,3,90,0,0,0,1,0,0,0,1,0,0,0,5,2,0,3,5,1,0.00,0.00,0.00,1.82
152,Bournemouth,3,4,90,0,0,0,2,0,0,0,0,0,0,0,13,6,7,4,10,1,0.00,0.01,0.01,1.45
152,Spurs,3,5,90,0,0,0,2,0,0,0,0,0,0,0,11,8,4,7,15,1,0.00,0.00,0.00,1.22
152,Chelsea,0,6,54,0,0,0,1,0,0,0,1,0,0,0,-1,5,1,1,6,1,0.00,0.00,0.00,1.33
152,Wolves,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
153,Fulham,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
153,Everton,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
153,Man City,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
153,Bournemouth,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
153,Spurs,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
153,Chelsea,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
153,Wolves,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
154,Fulham,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
154,Everton,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
154,Man City,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
154,Bournemouth,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
